order_id,주문일,채널,sku,제품명,색상,수량,판매단가,판매금액,주문상태,배송지역,기획전
OWN-260523-028,2026-05-23,자사몰,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,30600,30600,배송완료,인천,29CM 위클리 PICK
OWN-260523-028,2026-05-23,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,51550,51550,배송완료,인천,29CM 위클리 PICK
OWN-260523-029,2026-05-23,자사몰,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,30600,30600,배송완료,부산,29CM 위클리 PICK
OWN-260523-030,2026-05-23,자사몰,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,30600,30600,배송완료,서울,29CM 위클리 PICK
OWN-260523-031,2026-05-23,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Sand,1,77800,77800,배송완료,기타,29CM 위클리 PICK
OWN-260523-032,2026-05-23,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,151050,151050,배송완료,광주,
OWN-260523-033,2026-05-23,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,166500,166500,결제완료,경기,
OWN-260523-033,2026-05-23,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Cloud Cream,2,51550,103100,결제완료,경기,29CM 위클리 PICK
OWN-260523-034,2026-05-23,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Forest Green,1,51550,51550,배송완료,광주,29CM 위클리 PICK
OWN-260523-035,2026-05-23,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,101150,101150,결제완료,부산,
OWN-260523-036,2026-05-23,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,2,51550,103100,배송완료,부산,29CM 위클리 PICK
SSG-260523-001,2026-05-23,SSG,CAM-PCH-001,CAMERA POUCH 001,Silver,1,32200,32200,배송완료,광주,29CM 위클리 PICK
SSG-260523-002,2026-05-23,SSG,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,54300,54300,배송완료,부산,29CM 위클리 PICK
SSG-260523-002,2026-05-23,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,119000,119000,배송완료,부산,
SSG-260523-003,2026-05-23,SSG,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,32200,32200,결제완료,기타,29CM 위클리 PICK
SSG-260523-004,2026-05-23,SSG,CAM-PCH-001,CAMERA POUCH 001,Sand,2,32200,64400,배송완료,광주,29CM 위클리 PICK
SSG-260523-005,2026-05-23,SSG,TOTE-001-XS,TOTE BRIEF 001 XS,Forest Green,1,54300,54300,결제완료,서울,29CM 위클리 PICK
29C-260524-001,2026-05-24,29CM,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Sand,1,185000,185000,배송완료,부산,
29C-260524-001,2026-05-24,29CM,BOAT-TT-M,BOAT TOTE BAG M,Sand,1,89000,89000,배송완료,부산,
29C-260524-001,2026-05-24,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,59000,59000,배송완료,부산,
29C-260524-002,2026-05-24,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Grape Grey,1,59000,59000,배송완료,인천,
29C-260524-002,2026-05-24,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,2,59000,118000,배송완료,인천,
29C-260524-003,2026-05-24,29CM,CITY-LC-001,CITY BOYS LAPTOP CASE,Summer Grey,1,62000,62000,배송완료,부산,
29C-260524-004,2026-05-24,29CM,CITY-LC-001,CITY BOYS LAPTOP CASE,Cloud Cream,1,62000,62000,배송완료,서울,
29C-260524-004,2026-05-24,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,2,59000,118000,배송완료,서울,
29C-260524-005,2026-05-24,29CM,HDL-PCH-001,HANDLE POUCH 001,Cream,2,25000,50000,배송완료,기타,
DTY-260524-001,2026-05-24,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,124000,124000,결제완료,부산,
DTY-260524-001,2026-05-24,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,124000,124000,결제완료,부산,
DTY-260524-002,2026-05-24,면세점,BOAT-TT-M,BOAT TOTE BAG M,Forest Green,1,69400,69400,결제완료,부산,
DTY-260524-003,2026-05-24,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,124000,124000,배송완료,부산,
DTY-260524-004,2026-05-24,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,92800,92800,배송완료,대전,
MUS-260524-001,2026-05-24,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,159000,159000,배송완료,경기,
MUS-260524-002,2026-05-24,무신사,TOTE-001-XS,TOTE BRIEF 001 XS,Summer Grey,1,59000,59000,배송완료,경기,
MUS-260524-002,2026-05-24,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,159000,159000,배송완료,경기,
MUS-260524-003,2026-05-24,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,배송완료,인천,
MUS-260524-003,2026-05-24,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Grape Grey,1,62000,62000,배송완료,인천,
MUS-260524-004,2026-05-24,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Cloud Cream,1,185000,185000,배송완료,서울,
MUS-260524-005,2026-05-24,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,2,159000,318000,배송완료,광주,
MUS-260524-006,2026-05-24,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,기타,
MUS-260524-007,2026-05-24,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,159000,159000,결제완료,대구,
OWN-260524-001,2026-05-24,자사몰,HLM-BAG-001,HELMET BAG 001,Forest Green,1,75050,75050,배송완료,대전,
OWN-260524-002,2026-05-24,자사몰,CITY-LC-001,CITY BOYS LAPTOP CASE,Grape Grey,1,58900,58900,교환,경기,
OWN-260524-003,2026-05-24,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Cloud Cream,1,84550,84550,배송완료,부산,
OWN-260524-004,2026-05-24,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Sand,1,84550,84550,배송완료,광주,
OWN-260524-005,2026-05-24,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,50150,50150,배송완료,대전,
OWN-260524-006,2026-05-24,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,2,151050,302100,환불,대구,
OWN-260524-007,2026-05-24,자사몰,HDL-PCH-002,HANDLE POUCH 002,Black,1,25000,25000,배송완료,기타,
OWN-260524-008,2026-05-24,자사몰,HDL-PCH-002,HANDLE POUCH 002,Stone Grey,1,25000,25000,배송완료,부산,
OWN-260524-008,2026-05-24,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,151050,151050,배송완료,부산,
OWN-260524-009,2026-05-24,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,101150,101150,배송완료,서울,
OWN-260524-010,2026-05-24,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,2,101150,202300,배송완료,대전,
SSG-260524-001,2026-05-24,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,159000,159000,배송완료,인천,
SSG-260524-002,2026-05-24,SSG,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,185000,185000,배송완료,광주,
SSG-260524-002,2026-05-24,SSG,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,2,185000,370000,배송완료,광주,
SSG-260524-003,2026-05-24,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,59000,59000,배송완료,부산,
SSG-260524-003,2026-05-24,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,59000,59000,배송완료,부산,
SSG-260524-004,2026-05-24,SSG,HLM-BAG-001,HELMET BAG 001,Summer Grey,2,79000,158000,결제완료,대구,
29C-260525-001,2026-05-25,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,2,159000,318000,배송완료,대전,
29C-260525-002,2026-05-25,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,159000,159000,결제완료,대구,
29C-260525-002,2026-05-25,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,결제완료,대구,
29C-260525-002,2026-05-25,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,159000,159000,결제완료,대구,
29C-260525-003,2026-05-25,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,배송완료,대전,
29C-260525-003,2026-05-25,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,대전,
29C-260525-004,2026-05-25,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,배송완료,대구,
29C-260525-005,2026-05-25,29CM,BOAT-TT-M,BOAT TOTE BAG M,Grape Grey,1,89000,89000,배송완료,기타,
DTY-260525-001,2026-05-25,면세점,BOAT-TT-M,BOAT TOTE BAG M,Stone Grey,1,69400,69400,배송완료,기타,
DTY-260525-001,2026-05-25,면세점,TOTE-001-XS,TOTE BRIEF 001 XS,Grape Grey,1,46000,46000,배송완료,기타,
MUS-260525-001,2026-05-25,무신사,BOAT-TT-M,BOAT TOTE BAG M,Forest Green,1,89000,89000,배송완료,서울,
MUS-260525-002,2026-05-25,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Forest Green,1,62000,62000,배송완료,기타,
MUS-260525-003,2026-05-25,무신사,HDL-PCH-002,HANDLE POUCH 002,Graphite,1,25000,25000,배송완료,인천,
MUS-260525-003,2026-05-25,무신사,SHD-BAG-M,SHOULDER BAG M,Midnight Black,1,109000,109000,배송완료,인천,
MUS-260525-003,2026-05-25,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,159000,159000,배송완료,인천,
MUS-260525-004,2026-05-25,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,59000,59000,배송완료,대전,
MUS-260525-005,2026-05-25,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,2,159000,318000,배송완료,인천,
MUS-260525-006,2026-05-25,무신사,SHD-BAG-M,SHOULDER BAG M,Forest Green,1,109000,109000,배송완료,인천,
MUS-260525-007,2026-05-25,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,배송완료,광주,
MUS-260525-008,2026-05-25,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Grape Grey,1,62000,62000,결제완료,부산,
OWN-260525-001,2026-05-25,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,101150,101150,배송완료,부산,
OWN-260525-002,2026-05-25,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,166500,166500,결제완료,기타,
OWN-260525-002,2026-05-25,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,1,166500,166500,결제완료,기타,
OWN-260525-003,2026-05-25,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,50150,50150,배송완료,경기,
OWN-260525-004,2026-05-25,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,2,101150,202300,배송완료,대전,
OWN-260525-005,2026-05-25,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Stone Grey,1,56050,56050,배송완료,광주,
OWN-260525-006,2026-05-25,자사몰,SHD-BAG-M,SHOULDER BAG M,Grape Grey,1,103550,103550,배송완료,기타,
OWN-260525-007,2026-05-25,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,56050,56050,배송완료,광주,
OWN-260525-007,2026-05-25,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,2,101150,202300,배송완료,광주,
29C-260526-001,2026-05-26,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,159000,159000,배송완료,기타,
29C-260526-002,2026-05-26,29CM,BOAT-TT-M,BOAT TOTE BAG M,Summer Grey,1,89000,89000,배송완료,경기,
29C-260526-002,2026-05-26,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Forest Green,1,59000,59000,배송완료,경기,
29C-260526-003,2026-05-26,29CM,CITY-LC-001,CITY BOYS LAPTOP CASE,Stone Grey,1,62000,62000,배송완료,광주,
29C-260526-003,2026-05-26,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,배송완료,광주,
29C-260526-004,2026-05-26,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,59000,59000,배송완료,서울,
29C-260526-005,2026-05-26,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,59000,59000,배송완료,경기,
DTY-260526-001,2026-05-26,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,92800,92800,결제완료,광주,
MUS-260526-001,2026-05-26,무신사,BOAT-TT-M,BOAT TOTE BAG M,Sand,1,89000,89000,배송완료,대구,
MUS-260526-002,2026-05-26,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,배송완료,광주,
MUS-260526-003,2026-05-26,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,159000,159000,배송완료,부산,
MUS-260526-004,2026-05-26,무신사,CAM-PCH-001,CAMERA POUCH 001,Silver,1,35000,35000,배송완료,광주,
MUS-260526-005,2026-05-26,무신사,SHD-BAG-M,SHOULDER BAG M,Forest Green,1,109000,109000,교환,부산,
MUS-260526-006,2026-05-26,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,기타,
MUS-260526-007,2026-05-26,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,159000,159000,배송완료,서울,
MUS-260526-008,2026-05-26,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,59000,59000,환불,서울,
MUS-260526-009,2026-05-26,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,159000,159000,배송완료,기타,
MUS-260526-009,2026-05-26,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Sand,1,185000,185000,배송완료,기타,
MUS-260526-010,2026-05-26,무신사,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,35000,35000,배송완료,경기,
MUS-260526-011,2026-05-26,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,59000,59000,배송완료,인천,
OWN-260526-001,2026-05-26,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Summer Grey,1,84550,84550,배송완료,부산,
OWN-260526-002,2026-05-26,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,50150,50150,배송완료,광주,
OWN-260526-003,2026-05-26,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,151050,151050,배송완료,인천,
OWN-260526-004,2026-05-26,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,151050,151050,배송완료,대전,
SSG-260526-001,2026-05-26,SSG,BOAT-TT-M,BOAT TOTE BAG M,Summer Grey,1,89000,89000,결제완료,부산,
SSG-260526-002,2026-05-26,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,2,59000,118000,결제완료,광주,
SSG-260526-003,2026-05-26,SSG,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Cloud Cream,1,185000,185000,배송완료,부산,
29C-260527-001,2026-05-27,29CM,SHD-BAG-M,SHOULDER BAG M,Cloud Cream,1,109000,109000,배송완료,기타,
29C-260527-002,2026-05-27,29CM,HDL-PCH-002,HANDLE POUCH 002,Silver,1,25000,25000,배송완료,서울,
29C-260527-002,2026-05-27,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,59000,59000,배송완료,서울,
29C-260527-002,2026-05-27,29CM,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Grape Grey,1,185000,185000,배송완료,서울,
29C-260527-003,2026-05-27,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,119000,119000,배송완료,인천,
DTY-260527-001,2026-05-27,면세점,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,46000,46000,배송완료,대구,
MUS-260527-001,2026-05-27,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Summer Grey,1,62000,62000,배송완료,기타,
MUS-260527-002,2026-05-27,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,59000,59000,배송완료,기타,
MUS-260527-003,2026-05-27,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,159000,159000,배송완료,대전,
MUS-260527-004,2026-05-27,무신사,SHD-BAG-M,SHOULDER BAG M,Grape Grey,1,109000,109000,배송완료,광주,
MUS-260527-005,2026-05-27,무신사,BOAT-TT-M,BOAT TOTE BAG M,Forest Green,1,89000,89000,결제완료,기타,
MUS-260527-006,2026-05-27,무신사,BOAT-TT-M,BOAT TOTE BAG M,Cloud Cream,1,89000,89000,배송완료,인천,
MUS-260527-006,2026-05-27,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,119000,119000,배송완료,인천,
MUS-260527-007,2026-05-27,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,159000,159000,배송완료,인천,
MUS-260527-007,2026-05-27,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,159000,159000,배송완료,인천,
OWN-260527-001,2026-05-27,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,1,166500,166500,배송완료,부산,
OWN-260527-002,2026-05-27,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,101150,101150,배송완료,인천,
OWN-260527-003,2026-05-27,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,101150,101150,교환,부산,
OWN-260527-003,2026-05-27,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,56050,56050,교환,부산,
OWN-260527-004,2026-05-27,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,101150,101150,결제완료,부산,
OWN-260527-005,2026-05-27,자사몰,CITY-LC-001,CITY BOYS LAPTOP CASE,Summer Grey,1,58900,58900,결제완료,대전,
OWN-260527-005,2026-05-27,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,101150,101150,결제완료,대전,
OWN-260527-006,2026-05-27,자사몰,HDL-PCH-002,HANDLE POUCH 002,Graphite,2,25000,50000,교환,부산,
OWN-260527-007,2026-05-27,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Summer Grey,1,84550,84550,배송완료,대전,
SSG-260527-001,2026-05-27,SSG,TOTE-001-XS,TOTE BRIEF 001 XS,Forest Green,1,59000,59000,배송완료,기타,
SSG-260527-002,2026-05-27,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,배송완료,대전,
SSG-260527-003,2026-05-27,SSG,HLM-BAG-001,HELMET BAG 001,Sand,1,79000,79000,배송완료,대전,
SSG-260527-004,2026-05-27,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,119000,119000,배송완료,기타,
29C-260528-001,2026-05-28,29CM,HDL-PCH-001,HANDLE POUCH 001,Graphite,2,22500,45000,배송완료,기타,자사몰 회원의 날
29C-260528-002,2026-05-28,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,143100,143100,배송완료,부산,자사몰 회원의 날
29C-260528-003,2026-05-28,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,107100,107100,배송완료,서울,자사몰 회원의 날
29C-260528-004,2026-05-28,29CM,SHD-BAG-M,SHOULDER BAG M,Midnight Black,1,109000,109000,배송완료,대전,
29C-260528-005,2026-05-28,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Stone Grey,1,59000,59000,배송완료,인천,
29C-260528-005,2026-05-28,29CM,HDL-PCH-001,HANDLE POUCH 001,Cream,1,22500,22500,배송완료,인천,자사몰 회원의 날
29C-260528-005,2026-05-28,29CM,HDL-PCH-001,HANDLE POUCH 001,Stone Grey,1,22500,22500,배송완료,인천,자사몰 회원의 날
29C-260528-006,2026-05-28,29CM,HDL-PCH-002,HANDLE POUCH 002,Silver,1,25000,25000,배송완료,인천,
29C-260528-007,2026-05-28,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,107100,107100,결제완료,인천,자사몰 회원의 날
29C-260528-007,2026-05-28,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,107100,107100,결제완료,인천,자사몰 회원의 날
29C-260528-008,2026-05-28,29CM,HDL-PCH-002,HANDLE POUCH 002,Silver,1,25000,25000,배송완료,경기,
29C-260528-009,2026-05-28,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,143100,143100,배송완료,경기,자사몰 회원의 날
29C-260528-010,2026-05-28,29CM,CAM-PCH-001,CAMERA POUCH 001,Black,1,35000,35000,결제완료,기타,
29C-260528-011,2026-05-28,29CM,BOAT-TT-M,BOAT TOTE BAG M,Cloud Cream,1,89000,89000,배송완료,경기,
29C-260528-011,2026-05-28,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,2,107100,214200,배송완료,경기,자사몰 회원의 날
DTY-260528-001,2026-05-28,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,83500,83500,배송완료,광주,자사몰 회원의 날
DTY-260528-002,2026-05-28,면세점,HDL-PCH-002,HANDLE POUCH 002,Black,1,19500,19500,배송완료,기타,
DTY-260528-003,2026-05-28,면세점,HDL-PCH-001,HANDLE POUCH 001,Stone Grey,2,17550,35100,배송완료,기타,자사몰 회원의 날
DTY-260528-004,2026-05-28,면세점,HDL-PCH-001,HANDLE POUCH 001,Cream,2,17550,35100,배송완료,대구,자사몰 회원의 날
MUS-260528-001,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,107100,107100,배송완료,부산,자사몰 회원의 날
MUS-260528-002,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,인천,자사몰 회원의 날
MUS-260528-002,2026-05-28,무신사,HDL-PCH-001,HANDLE POUCH 001,Stone Grey,1,22500,22500,배송완료,인천,자사몰 회원의 날
MUS-260528-003,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,107100,107100,배송완료,부산,자사몰 회원의 날
MUS-260528-003,2026-05-28,무신사,HDL-PCH-001,HANDLE POUCH 001,Sand,1,22500,22500,배송완료,부산,자사몰 회원의 날
MUS-260528-004,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,대구,자사몰 회원의 날
MUS-260528-005,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,143100,143100,배송완료,대구,자사몰 회원의 날
MUS-260528-006,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,인천,자사몰 회원의 날
MUS-260528-007,2026-05-28,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,59000,59000,배송완료,서울,
MUS-260528-007,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,서울,자사몰 회원의 날
MUS-260528-008,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,143100,143100,배송완료,서울,자사몰 회원의 날
MUS-260528-009,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,107100,107100,결제완료,서울,자사몰 회원의 날
MUS-260528-010,2026-05-28,무신사,HDL-PCH-001,HANDLE POUCH 001,Cream,1,22500,22500,배송완료,서울,자사몰 회원의 날
MUS-260528-011,2026-05-28,무신사,TOTE-001-XS,TOTE BRIEF 001 XS,Cloud Cream,1,59000,59000,결제완료,부산,
MUS-260528-011,2026-05-28,무신사,SHD-BAG-M,SHOULDER BAG M,Summer Grey,1,109000,109000,결제완료,부산,
MUS-260528-012,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,143100,143100,교환,광주,자사몰 회원의 날
MUS-260528-013,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,107100,107100,배송완료,서울,자사몰 회원의 날
MUS-260528-014,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,143100,143100,배송완료,대구,자사몰 회원의 날
MUS-260528-014,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,143100,143100,배송완료,대구,자사몰 회원의 날
MUS-260528-015,2026-05-28,무신사,HDL-PCH-001,HANDLE POUCH 001,Graphite,1,22500,22500,배송완료,서울,자사몰 회원의 날
MUS-260528-016,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,143100,143100,배송완료,부산,자사몰 회원의 날
MUS-260528-016,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,부산,자사몰 회원의 날
MUS-260528-017,2026-05-28,무신사,CAM-PCH-001,CAMERA POUCH 001,Sand,1,35000,35000,배송완료,광주,
MUS-260528-017,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,143100,143100,배송완료,광주,자사몰 회원의 날
MUS-260528-018,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,143100,143100,배송완료,서울,자사몰 회원의 날
MUS-260528-018,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,서울,자사몰 회원의 날
MUS-260528-019,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,143100,143100,결제완료,인천,자사몰 회원의 날
MUS-260528-020,2026-05-28,무신사,TOTE-001-XS,TOTE BRIEF 001 XS,Stone Grey,1,59000,59000,교환,광주,
MUS-260528-020,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,107100,107100,교환,광주,자사몰 회원의 날
MUS-260528-020,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,143100,143100,교환,광주,자사몰 회원의 날
MUS-260528-021,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,143100,143100,배송완료,대구,자사몰 회원의 날
MUS-260528-022,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,143100,143100,배송완료,대구,자사몰 회원의 날
MUS-260528-023,2026-05-28,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,107100,107100,배송완료,광주,자사몰 회원의 날
MUS-260528-024,2026-05-28,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,143100,143100,배송완료,서울,자사몰 회원의 날
