order_batch_id,date,store_id,brand,store_name,channel,trade_area,menu_category,guests,avg_unit_krw,gross_sales_krw,channel_fee_krw,food_cost_krw
OF-260201-0842,2026-02-01,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,6,19800,118800,0,33264
OF-260202-0843,2026-02-02,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,24,121900,2925600,0,1375032
OF-260202-0843,2026-02-02,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,17,51500,875500,0,367710
OF-260202-0843,2026-02-02,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,14,19100,267400,0,74872
OF-260203-0844,2026-02-03,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,16,137200,2195200,0,1031744
OF-260203-0844,2026-02-03,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,27,51500,1390500,0,584010
OF-260203-0844,2026-02-03,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,23,18700,430100,0,120428
OF-260204-0845,2026-02-04,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,24,125100,3002400,0,1411128
OF-260204-0845,2026-02-04,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,18,53300,959400,0,402948
OF-260204-0845,2026-02-04,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,24,18200,436800,0,122304
OF-260205-0846,2026-02-05,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,15,153800,2307000,0,1084290
OF-260205-0846,2026-02-05,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,14,61400,859600,0,361032
OF-260205-0846,2026-02-05,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,19,17900,340100,0,95228
OF-260206-0847,2026-02-06,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,140100,3082200,0,1448634
OF-260206-0847,2026-02-06,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,21,58400,1226400,0,515088
OF-260206-0847,2026-02-06,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,18,17700,318600,0,89208
OF-260207-0848,2026-02-07,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,6,131000,786000,0,369420
OF-260207-0848,2026-02-07,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,9,57300,515700,0,216594
OF-260207-0848,2026-02-07,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,10,16500,165000,0,46200
OF-260208-0849,2026-02-08,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,6,123700,742200,0,348834
OF-260208-0849,2026-02-08,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,6,51600,309600,0,130032
OF-260208-0849,2026-02-08,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,8,20400,163200,0,45696
OF-260209-0850,2026-02-09,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,154300,3394600,0,1595462
OF-260209-0850,2026-02-09,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,17,55200,938400,0,394128
OF-260209-0850,2026-02-09,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,22,18400,404800,0,113344
OF-260210-0851,2026-02-10,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,21,143200,3007200,0,1413384
OF-260210-0851,2026-02-10,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,19,51600,980400,0,411768
OF-260210-0851,2026-02-10,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,25,19900,497500,0,139300
OF-260211-0852,2026-02-11,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,16,152300,2436800,0,1145296
OF-260211-0852,2026-02-11,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,17,52800,897600,0,376992
OF-260211-0852,2026-02-11,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,22,18700,411400,0,115192
OF-260212-0853,2026-02-12,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,129100,2840200,0,1334894
OF-260212-0853,2026-02-12,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,13,52500,682500,0,286650
OF-260212-0853,2026-02-12,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,15,16900,253500,0,70980
OF-260213-0854,2026-02-13,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,132400,2912800,0,1369016
OF-260213-0854,2026-02-13,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,26,58700,1526200,0,641004
OF-260213-0854,2026-02-13,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,16,19600,313600,0,87808
OF-260214-0855,2026-02-14,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,8,145000,1160000,0,545200
OF-260214-0855,2026-02-14,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,8,50100,400800,0,168336
OF-260214-0855,2026-02-14,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,8,17100,136800,0,38304
OF-260215-0856,2026-02-15,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,6,145200,871200,0,409464
OF-260215-0856,2026-02-15,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,8,54600,436800,0,183456
OF-260215-0856,2026-02-15,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,10,16900,169000,0,47320
OF-260216-0857,2026-02-16,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,12,152400,1828800,0,859536
OF-260216-0857,2026-02-16,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,13,53400,694200,0,291564
OF-260216-0857,2026-02-16,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,12,18500,222000,0,62160
OF-260217-0858,2026-02-17,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,9,142000,1278000,0,600660
OF-260217-0858,2026-02-17,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,10,54000,540000,0,226800
OF-260217-0858,2026-02-17,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,10,16700,167000,0,46760
OF-260218-0859,2026-02-18,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,8,141900,1135200,0,533544
OF-260218-0859,2026-02-18,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,13,56500,734500,0,308490
OF-260218-0859,2026-02-18,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,11,17000,187000,0,52360
OF-260219-0860,2026-02-19,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,146600,3225200,0,1515844
OF-260219-0860,2026-02-19,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,22,52300,1150600,0,483252
OF-260219-0860,2026-02-19,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,19,19600,372400,0,104272
OF-260220-0861,2026-02-20,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,24,151400,3633600,0,1707792
OF-260220-0861,2026-02-20,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,26,54500,1417000,0,595140
OF-260220-0861,2026-02-20,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,16,19000,304000,0,85120
OF-260221-0862,2026-02-21,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,10,130000,1300000,0,611000
OF-260221-0862,2026-02-21,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,8,53800,430400,0,180768
OF-260221-0862,2026-02-21,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,7,17000,119000,0,33320
OF-260222-0863,2026-02-22,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,7,145800,1020600,0,479682
OF-260222-0863,2026-02-22,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,8,55800,446400,0,187488
OF-260222-0863,2026-02-22,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,7,19600,137200,0,38416
OF-260223-0864,2026-02-23,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,141600,3115200,0,1464144
OF-260223-0864,2026-02-23,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,27,58700,1584900,0,665658
OF-260223-0864,2026-02-23,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,29,16500,478500,0,133980
OF-260224-0865,2026-02-24,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,13,122600,1593800,0,749086
OF-260224-0865,2026-02-24,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,14,49700,695800,0,292236
OF-260224-0865,2026-02-24,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,16,16200,259200,0,72576
OF-260225-0866,2026-02-25,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,23,153900,3539700,0,1663659
OF-260225-0866,2026-02-25,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,15,54600,819000,0,343980
OF-260225-0866,2026-02-25,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,22,20600,453200,0,126896
OF-260226-0867,2026-02-26,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,20,130900,2618000,0,1230460
OF-260226-0867,2026-02-26,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,24,53600,1286400,0,540288
OF-260226-0867,2026-02-26,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,16,16700,267200,0,74816
OF-260227-0868,2026-02-27,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,18,153000,2754000,0,1294380
OF-260227-0868,2026-02-27,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,24,62100,1490400,0,625968
OF-260227-0868,2026-02-27,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,14,19100,267400,0,74872
OF-260228-0869,2026-02-28,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,10,151200,1512000,0,710640
OF-260228-0869,2026-02-28,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,11,51900,570900,0,239778
OF-260228-0869,2026-02-28,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,7,19500,136500,0,38220
OF-260301-0870,2026-03-01,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,9,145000,1305000,0,613350
OF-260301-0870,2026-03-01,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,7,49800,348600,0,146412
OF-260301-0870,2026-03-01,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,8,16500,132000,0,36960
OF-260302-0871,2026-03-02,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,18,134900,2428200,0,1141254
OF-260302-0871,2026-03-02,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,20,50000,1000000,0,420000
OF-260302-0871,2026-03-02,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,20,18300,366000,0,102480
OF-260303-0872,2026-03-03,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,13,151800,1973400,0,927498
OF-260303-0872,2026-03-03,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,21,62700,1316700,0,553014
OF-260303-0872,2026-03-03,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,23,19400,446200,0,124936
OF-260304-0873,2026-03-04,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,18,130500,2349000,0,1104030
OF-260304-0873,2026-03-04,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,24,62700,1504800,0,632016
OF-260304-0873,2026-03-04,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,18,19300,347400,0,97272
OF-260305-0874,2026-03-05,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,29,123000,3567000,0,1676490
OF-260305-0874,2026-03-05,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,23,61300,1409900,0,592158
OF-260305-0874,2026-03-05,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,23,19400,446200,0,124936
OF-260306-0875,2026-03-06,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,25,146600,3665000,0,1722550
OF-260306-0875,2026-03-06,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,19,50700,963300,0,404586
OF-260306-0875,2026-03-06,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,20,19900,398000,0,111440
OF-260307-0876,2026-03-07,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,7,151900,1063300,0,499751
OF-260307-0876,2026-03-07,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,9,56900,512100,0,215082
OF-260307-0876,2026-03-07,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,7,19100,133700,0,37436
OF-260308-0877,2026-03-08,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,8,134100,1072800,0,504216
OF-260308-0877,2026-03-08,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,10,60100,601000,0,252420
OF-260308-0877,2026-03-08,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,6,19200,115200,0,32256
OF-260309-0878,2026-03-09,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,25,135300,3382500,0,1589775
OF-260309-0878,2026-03-09,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,29,50700,1470300,0,617526
OF-260309-0878,2026-03-09,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,19,16800,319200,0,89376
OF-260310-0879,2026-03-10,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,25,136700,3417500,0,1606225
OF-260310-0879,2026-03-10,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,23,58900,1354700,0,568974
OF-260310-0879,2026-03-10,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,28,17700,495600,0,138768
OF-260311-0880,2026-03-11,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,29,126400,3665600,0,1722832
OF-260311-0880,2026-03-11,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,21,58200,1222200,0,513324
OF-260311-0880,2026-03-11,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,26,20000,520000,0,145600
OF-260312-0881,2026-03-12,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,27,148200,4001400,0,1880658
OF-260312-0881,2026-03-12,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,25,54900,1372500,0,576450
OF-260312-0881,2026-03-12,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,25,20200,505000,0,141400
OF-260313-0882,2026-03-13,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,24,139000,3336000,0,1567920
OF-260313-0882,2026-03-13,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,24,53000,1272000,0,534240
OF-260313-0882,2026-03-13,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,24,20400,489600,0,137088
OF-260314-0883,2026-03-14,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,9,148100,1332900,0,626463
OF-260314-0883,2026-03-14,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,8,54000,432000,0,181440
OF-260314-0883,2026-03-14,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,10,17900,179000,0,50120
OF-260315-0884,2026-03-15,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,9,149200,1342800,0,631116
OF-260315-0884,2026-03-15,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,7,54300,380100,0,159642
OF-260315-0884,2026-03-15,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,8,19600,156800,0,43904
OF-260316-0885,2026-03-16,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,20,136800,2736000,0,1285920
OF-260316-0885,2026-03-16,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,22,61800,1359600,0,571032
OF-260316-0885,2026-03-16,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,15,16200,243000,0,68040
OF-260317-0886,2026-03-17,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,125100,2752200,0,1293534
OF-260317-0886,2026-03-17,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,17,50500,858500,0,360570
OF-260317-0886,2026-03-17,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,28,17300,484400,0,135632
OF-260318-0887,2026-03-18,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,24,139800,3355200,0,1576944
OF-260318-0887,2026-03-18,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,15,60700,910500,0,382410
OF-260318-0887,2026-03-18,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,14,16300,228200,0,63896
OF-260319-0888,2026-03-19,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,15,147700,2215500,0,1041285
OF-260319-0888,2026-03-19,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,14,53000,742000,0,311640
OF-260319-0888,2026-03-19,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,24,18100,434400,0,121632
OF-260320-0889,2026-03-20,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,19,145100,2756900,0,1295743
OF-260320-0889,2026-03-20,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,17,54800,931600,0,391272
OF-260320-0889,2026-03-20,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,16,18100,289600,0,81088
OF-260321-0890,2026-03-21,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,8,142200,1137600,0,534672
OF-260321-0890,2026-03-21,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,6,56300,337800,0,141876
OF-260321-0890,2026-03-21,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,6,17600,105600,0,29568
OF-260322-0891,2026-03-22,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,8,150600,1204800,0,566256
OF-260322-0891,2026-03-22,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,7,56900,398300,0,167286
OF-260322-0891,2026-03-22,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,5,19300,96500,0,27020
OF-260323-0892,2026-03-23,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,19,154300,2931700,0,1377899
OF-260323-0892,2026-03-23,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,21,49900,1047900,0,440118
OF-260323-0892,2026-03-23,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,15,18400,276000,0,77280
OF-260324-0893,2026-03-24,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,139900,3077800,0,1446566
OF-260324-0893,2026-03-24,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,17,59500,1011500,0,424830
OF-260324-0893,2026-03-24,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,25,20400,510000,0,142800
OF-260325-0894,2026-03-25,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,23,129600,2980800,0,1400976
OF-260325-0894,2026-03-25,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,26,50000,1300000,0,546000
OF-260325-0894,2026-03-25,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,18,19700,354600,0,99288
OF-260326-0895,2026-03-26,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,19,135400,2572600,0,1209122
OF-260326-0895,2026-03-26,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,16,51300,820800,0,344736
OF-260326-0895,2026-03-26,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,27,19700,531900,0,148932
OF-260327-0896,2026-03-27,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,22,138400,3044800,0,1431056
OF-260327-0896,2026-03-27,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,22,59100,1300200,0,546084
OF-260327-0896,2026-03-27,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,21,20400,428400,0,119952
OF-260328-0897,2026-03-28,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,6,141300,847800,0,398466
OF-260328-0897,2026-03-28,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,9,56300,506700,0,212814
OF-260328-0897,2026-03-28,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,10,17500,175000,0,49000
OF-260329-0898,2026-03-29,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,6,132700,796200,0,374214
OF-260329-0898,2026-03-29,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,6,51600,309600,0,130032
OF-260329-0898,2026-03-29,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,9,17100,153900,0,43092
OF-260330-0899,2026-03-30,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,14,147700,2067800,0,971866
OF-260330-0899,2026-03-30,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,24,61900,1485600,0,623952
OF-260330-0899,2026-03-30,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,24,16400,393600,0,110208
OF-260331-0900,2026-03-31,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,오마카세,17,144600,2458200,0,1155354
OF-260331-0900,2026-03-31,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,단품,23,52600,1209800,0,508116
OF-260331-0900,2026-03-31,IT-018,이타마에 스시,광화문디타워점,오피스상권,광화문,주류,18,19400,349200,0,97776
DP-260101-0631,2026-01-01,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,11,126200,1388200,194348,652454
DP-260101-0631,2026-01-01,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,16,62500,1000000,140000,420000
DP-260101-0631,2026-01-01,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,15,18200,273000,38220,76440
DP-260102-0632,2026-01-02,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,14,122200,1710800,239512,804076
DP-260102-0632,2026-01-02,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,13,59000,767000,107380,322140
DP-260102-0632,2026-01-02,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,13,16700,217100,30394,60788
DP-260103-0633,2026-01-03,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,18,140300,2525400,353556,1186938
DP-260103-0633,2026-01-03,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,19,50400,957600,134064,402192
DP-260103-0633,2026-01-03,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,17,20500,348500,48790,97580
DP-260104-0634,2026-01-04,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,26,152500,3965000,555100,1863550
DP-260104-0634,2026-01-04,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,35,61500,2152500,301350,904050
DP-260104-0634,2026-01-04,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,22,16900,371800,52052,104104
DP-260105-0635,2026-01-05,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,21,136600,2868600,401604,1348242
DP-260105-0635,2026-01-05,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,24,54600,1310400,183456,550368
DP-260105-0635,2026-01-05,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,16,16500,264000,36960,73920
DP-260106-0636,2026-01-06,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,16,135400,2166400,303296,1018208
DP-260106-0636,2026-01-06,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,20,52700,1054000,147560,442680
DP-260106-0636,2026-01-06,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,16,16800,268800,37632,75264
DP-260107-0637,2026-01-07,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,14,123500,1729000,242060,812630
DP-260107-0637,2026-01-07,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,23,51100,1175300,164542,493626
DP-260107-0637,2026-01-07,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,21,18800,394800,55272,110544
DP-260108-0638,2026-01-08,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,20,126100,2522000,353080,1185340
DP-260108-0638,2026-01-08,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,20,61300,1226000,171640,514920
DP-260108-0638,2026-01-08,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,19,17000,323000,45220,90440
DP-260109-0639,2026-01-09,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,18,124800,2246400,314496,1055808
DP-260109-0639,2026-01-09,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,17,58200,989400,138516,415548
DP-260109-0639,2026-01-09,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,19,19800,376200,52668,105336
DP-260110-0640,2026-01-10,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,21,138700,2912700,407778,1368969
DP-260110-0640,2026-01-10,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,32,50400,1612800,225792,677376
DP-260110-0640,2026-01-10,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,27,20600,556200,77868,155736
DP-260111-0641,2026-01-11,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,25,146900,3672500,514150,1726075
DP-260111-0641,2026-01-11,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,35,54500,1907500,267050,801150
DP-260111-0641,2026-01-11,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,24,17400,417600,58464,116928
DP-260112-0642,2026-01-12,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,오마카세,16,150900,2414400,338016,1134768
DP-260112-0642,2026-01-12,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,단품,19,49900,948100,132734,398202
DP-260112-0642,2026-01-12,IT-019,이타마에 스시,롯데월드몰점,백화점·쇼핑몰,잠실,주류,18,20400,367200,51408,102816
