order_id,order_date,channel_code,channel_name,line_no,sku,product_name,category,gender,season,list_price,unit_price,discount_rate,qty,amount,commission_rate
DTC-260514-1073,2026-05-14,DTC,자사몰,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,74800,0.15,1,74800,0.0
JPN-260514-0394,2026-05-14,JPN,해외(일본),1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.22
HYUN-260514-0544,2026-05-14,HYUN,현대백화점,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.3
HYUN-260514-0544,2026-05-14,HYUN,현대백화점,2,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.3
DTC-260514-1074,2026-05-14,DTC,자사몰,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.0
HYUN-260514-0545,2026-05-14,HYUN,현대백화점,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.3
JPN-260514-0395,2026-05-14,JPN,해외(일본),1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,83600,0.05,1,83600,0.22
DTC-260514-1075,2026-05-14,DTC,자사몰,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.0
USA-260514-0371,2026-05-14,USA,해외(미국),1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,235600,0.05,1,235600,0.2
USA-260514-0371,2026-05-14,USA,해외(미국),2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.2
DTC-260514-1076,2026-05-14,DTC,자사몰,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.0
DTC-260514-1077,2026-05-14,DTC,자사몰,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.0
DTC-260514-1077,2026-05-14,DTC,자사몰,2,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,178200,0.1,1,178200,0.0
USA-260514-0372,2026-05-14,USA,해외(미국),1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,188100,0.05,2,376200,0.2
USA-260514-0372,2026-05-14,USA,해외(미국),2,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.2
JPN-260514-0396,2026-05-14,JPN,해외(일본),1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,207100,0.05,1,207100,0.22
DTC-260514-1078,2026-05-14,DTC,자사몰,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.0
KKLB-260515-0288,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,363800,0.15,1,363800,0.18
LOTW-260515-0702,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,406600,0.05,2,813200,0.32
LOTW-260515-0702,2026-05-15,LOTW,롯데백화점,2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,311600,0.05,1,311600,0.32
ZGZG-260515-0233,2026-05-15,ZGZG,지그재그,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,148500,0.25,1,148500,0.2
KKLB-260515-0289,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-CR-TS-902,베이직 카라 티 / 화이트,상의,여성,CARRY,178000,151300,0.15,1,151300,0.18
KKLB-260515-0289,2026-05-15,KKLB,카카오톡 선물하기,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.18
KKLB-260515-0289,2026-05-15,KKLB,카카오톡 선물하기,3,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,57800,0.15,1,57800,0.18
USA-260515-0373,2026-05-15,USA,해외(미국),1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.2
DTC-260515-1079,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,385200,0.1,1,385200,0.0
DTC-260515-1080,2026-05-15,DTC,자사몰,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.0
DTC-260515-1080,2026-05-15,DTC,자사몰,2,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,348000,0,1,348000,0.0
DTC-260515-1081,2026-05-15,DTC,자사몰,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,295800,0.15,1,295800,0.0
LOTW-260515-0703,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,313200,0.1,1,313200,0.32
KKLB-260515-0290,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,210800,0.15,1,210800,0.18
KKLB-260515-0291,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,278400,0.2,1,278400,0.18
DTC-260515-1082,2026-05-15,DTC,자사몰,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.0
DTC-260515-1082,2026-05-15,DTC,자사몰,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.0
GLPS-260515-0549,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.25
GLPS-260515-0549,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
LOTW-260515-0704,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
USA-260515-0374,2026-05-15,USA,해외(미국),1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.2
USA-260515-0374,2026-05-15,USA,해외(미국),2,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,188100,0.05,1,188100,0.2
USA-260515-0374,2026-05-15,USA,해외(미국),3,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.2
KKLB-260515-0292,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,196200,0.1,1,196200,0.18
KKLB-260515-0292,2026-05-15,KKLB,카카오톡 선물하기,2,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,363800,0.15,1,363800,0.18
HYUN-260515-0546,2026-05-15,HYUN,현대백화점,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,178200,0.1,1,178200,0.3
HYUN-260515-0546,2026-05-15,HYUN,현대백화점,2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.3
HYUN-260515-0546,2026-05-15,HYUN,현대백화점,3,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.3
DTC-260515-1083,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.0
DTC-260515-1083,2026-05-15,DTC,자사몰,2,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,348000,0,1,348000,0.0
DTC-260515-1084,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.0
DTC-260515-1085,2026-05-15,DTC,자사몰,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,196200,0.1,1,196200,0.0
LOTW-260515-0705,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,358200,0.1,1,358200,0.32
GLPS-260515-0550,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.25
GLPS-260515-0550,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
LOTW-260515-0706,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,235600,0.05,1,235600,0.32
GLPS-260515-0551,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.25
DTC-260515-1086,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,338300,0.15,1,338300,0.0
DTC-260515-1086,2026-05-15,DTC,자사몰,2,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.0
DTC-260515-1087,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.0
USA-260515-0375,2026-05-15,USA,해외(미국),1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.2
USA-260515-0375,2026-05-15,USA,해외(미국),2,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.2
USA-260515-0375,2026-05-15,USA,해외(미국),3,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.2
LOTW-260515-0707,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,358200,0.1,1,358200,0.32
SHIN-260515-0625,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,311600,0.05,1,311600,0.32
LOTW-260515-0708,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
LOTW-260515-0708,2026-05-15,LOTW,롯데백화점,2,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,61200,0.1,1,61200,0.32
JPN-260515-0397,2026-05-15,JPN,해외(일본),1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.22
KKLB-260515-0293,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,223200,0.1,1,223200,0.18
SHIN-260515-0626,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,235600,0.05,1,235600,0.32
SHIN-260515-0627,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.32
DTC-260515-1088,2026-05-15,DTC,자사몰,1,AMCR-CR-PT-901,데일리 골프 팬츠 / 블랙,팬츠,여성,CARRY,268000,268000,0,1,268000,0.0
DTC-260515-1088,2026-05-15,DTC,자사몰,2,AMCR-CR-TS-902,베이직 카라 티 / 화이트,상의,여성,CARRY,178000,178000,0,2,356000,0.0
USA-260515-0376,2026-05-15,USA,해외(미국),1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.2
GLPS-260515-0552,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.25
GLPS-260515-0552,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,358200,0.1,1,358200,0.25
SHIN-260515-0628,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.32
SHIN-260515-0628,2026-05-15,SHIN,신세계백화점,2,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,223200,0.1,1,223200,0.32
USA-260515-0377,2026-05-15,USA,해외(미국),1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.2
LOTW-260515-0709,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,385200,0.1,1,385200,0.32
LOTW-260515-0709,2026-05-15,LOTW,롯데백화점,2,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,2,176000,0.32
SHIN-260515-0629,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,68000,0,1,68000,0.32
KKLB-260515-0294,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,79200,0.1,1,79200,0.18
DTC-260515-1089,2026-05-15,DTC,자사몰,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.0
HYUN-260515-0547,2026-05-15,HYUN,현대백화점,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,178200,0.1,1,178200,0.3
HYUN-260515-0547,2026-05-15,HYUN,현대백화점,2,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.3
DTC-260515-1090,2026-05-15,DTC,자사몰,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.0
KKLB-260515-0295,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,253300,0.15,1,253300,0.18
KKLB-260515-0295,2026-05-15,KKLB,카카오톡 선물하기,2,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,253300,0.15,1,253300,0.18
DTC-260515-1091,2026-05-15,DTC,자사몰,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.0
KKLB-260515-0296,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.18
USA-260515-0378,2026-05-15,USA,해외(미국),1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.2
GLPS-260515-0553,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.25
GLPS-260515-0553,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.25
GLPS-260515-0553,2026-05-15,GLPS,골프장 프로샵,3,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.25
SHIN-260515-0630,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.32
HYUN-260515-0548,2026-05-15,HYUN,현대백화점,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.3
HYUN-260515-0548,2026-05-15,HYUN,현대백화점,2,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,358200,0.1,2,716400,0.3
HYUN-260515-0548,2026-05-15,HYUN,현대백화점,3,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.3
GLPS-260515-0554,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.25
GLPS-260515-0554,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,223200,0.1,1,223200,0.25
USA-260515-0379,2026-05-15,USA,해외(미국),1,AMCR-CR-PT-901,데일리 골프 팬츠 / 블랙,팬츠,여성,CARRY,268000,254600,0.05,1,254600,0.2
DTC-260515-1092,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,338300,0.15,1,338300,0.0
HYUN-260515-0549,2026-05-15,HYUN,현대백화점,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,313200,0.1,1,313200,0.3
KKLB-260515-0297,2026-05-15,KKLB,카카오톡 선물하기,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,178200,0.1,1,178200,0.18
KKLB-260515-0297,2026-05-15,KKLB,카카오톡 선물하기,2,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,174400,0.2,1,174400,0.18
KKLB-260515-0297,2026-05-15,KKLB,카카오톡 선물하기,3,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,210800,0.15,1,210800,0.18
USA-260515-0380,2026-05-15,USA,해외(미국),1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.2
USA-260515-0380,2026-05-15,USA,해외(미국),2,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,207100,0.05,1,207100,0.2
GLPS-260515-0555,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.25
GLPS-260515-0555,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,223200,0.1,1,223200,0.25
GLPS-260515-0555,2026-05-15,GLPS,골프장 프로샵,3,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.25
DTC-260515-1093,2026-05-15,DTC,자사몰,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.0
DTC-260515-1093,2026-05-15,DTC,자사몰,2,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,348000,0,1,348000,0.0
DTC-260515-1094,2026-05-15,DTC,자사몰,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.0
DTC-260515-1094,2026-05-15,DTC,자사몰,2,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.0
DTC-260515-1095,2026-05-15,DTC,자사몰,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,185300,0.15,1,185300,0.0
DTC-260515-1095,2026-05-15,DTC,자사몰,2,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,295800,0.15,1,295800,0.0
LOTW-260515-0710,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,2,496000,0.32
LOTW-260515-0710,2026-05-15,LOTW,롯데백화점,2,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,83600,0.05,1,83600,0.32
LOTW-260515-0710,2026-05-15,LOTW,롯데백화점,3,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.32
HYUN-260515-0550,2026-05-15,HYUN,현대백화점,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.3
DTC-260515-1096,2026-05-15,DTC,자사몰,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.0
SHIN-260515-0631,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.32
HYUN-260515-0551,2026-05-15,HYUN,현대백화점,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.3
HYUN-260515-0552,2026-05-15,HYUN,현대백화점,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.3
HYUN-260515-0552,2026-05-15,HYUN,현대백화점,2,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.3
SHIN-260515-0632,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,348000,0,2,696000,0.32
SHIN-260515-0632,2026-05-15,SHIN,신세계백화점,2,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.32
GLPS-260515-0556,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.25
GLPS-260515-0556,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,2,590400,0.25
ZGZG-260515-0234,2026-05-15,ZGZG,지그재그,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,186000,0.25,1,186000,0.2
ZGZG-260515-0234,2026-05-15,ZGZG,지그재그,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,262400,0.2,2,524800,0.2
GLPS-260515-0557,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,178200,0.1,1,178200,0.25
GLPS-260515-0558,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.25
GLPS-260515-0558,2026-05-15,GLPS,골프장 프로샵,2,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,79200,0.1,2,158400,0.25
LOTW-260515-0711,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.32
USA-260515-0381,2026-05-15,USA,해외(미국),1,AMCR-CR-PT-901,데일리 골프 팬츠 / 블랙,팬츠,여성,CARRY,268000,254600,0.05,1,254600,0.2
USA-260515-0382,2026-05-15,USA,해외(미국),1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.2
HYUN-260515-0553,2026-05-15,HYUN,현대백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,223200,0.1,1,223200,0.3
JPN-260515-0398,2026-05-15,JPN,해외(일본),1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.22
LOTW-260515-0712,2026-05-15,LOTW,롯데백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.32
GLPS-260515-0559,2026-05-15,GLPS,골프장 프로샵,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
HYUN-260515-0554,2026-05-15,HYUN,현대백화점,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,196200,0.1,1,196200,0.3
USA-260515-0383,2026-05-15,USA,해외(미국),1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,207100,0.05,1,207100,0.2
USA-260515-0383,2026-05-15,USA,해외(미국),2,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.2
DTC-260515-1097,2026-05-15,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.0
SHIN-260515-0633,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.32
USA-260515-0384,2026-05-15,USA,해외(미국),1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.2
USA-260515-0384,2026-05-15,USA,해외(미국),2,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,188100,0.05,1,188100,0.2
USA-260515-0384,2026-05-15,USA,해외(미국),3,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.2
JPN-260515-0399,2026-05-15,JPN,해외(일본),1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.22
JPN-260515-0399,2026-05-15,JPN,해외(일본),2,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,235600,0.05,1,235600,0.22
SHIN-260515-0634,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,385200,0.1,1,385200,0.32
SHIN-260515-0635,2026-05-15,SHIN,신세계백화점,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.32
