일자,사업부,카테고리,배송유형,거래액,순매출,주문건수
2026-05-22,그로서리,생수·음료,새벽배송,46900000,46430000,1834
2026-05-22,그로서리,생수·음료,쓱배송,53270000,52740000,1960
2026-05-22,그로서리,델리·베이커리,새벽배송,22450000,21890000,855
2026-05-22,그로서리,델리·베이커리,쓱배송,28490000,27780000,1112
2026-05-22,브랜드패션,명품·부티크,택배배송,157670000,28380000,222
2026-05-22,브랜드패션,패션의류,택배배송,118510000,26070000,1248
2026-05-22,브랜드패션,뷰티,택배배송,102490000,20500000,1764
2026-05-22,브랜드패션,스포츠·아웃도어,택배배송,62600000,13150000,776
2026-05-22,라이프스타일,가전·디지털,택배배송,215490000,15080000,701
2026-05-22,라이프스타일,리빙·주방,택배배송,89560000,10750000,1299
2026-05-22,라이프스타일,유아동,택배배송,59120000,7690000,1168
2026-05-22,라이프스타일,반려동물,택배배송,39500000,5140000,840
2026-05-23,그로서리,신선식품,새벽배송,125340000,122830000,3131
2026-05-23,그로서리,신선식품,쓱배송,150470000,147460000,3824
2026-05-23,그로서리,가공식품,새벽배송,88730000,87400000,2236
2026-05-23,그로서리,가공식품,쓱배송,99390000,97900000,2589
2026-05-23,그로서리,생수·음료,새벽배송,50820000,50310000,1813
2026-05-23,그로서리,생수·음료,쓱배송,57750000,57170000,2197
2026-05-23,그로서리,델리·베이커리,새벽배송,23840000,23240000,1051
2026-05-23,그로서리,델리·베이커리,쓱배송,28640000,27920000,1131
2026-05-23,브랜드패션,명품·부티크,택배배송,160530000,28900000,221
2026-05-23,브랜드패션,패션의류,택배배송,128280000,28220000,1357
2026-05-23,브랜드패션,뷰티,택배배송,111110000,22220000,1672
2026-05-23,브랜드패션,스포츠·아웃도어,택배배송,72720000,15270000,882
2026-05-23,라이프스타일,가전·디지털,택배배송,230670000,16150000,713
2026-05-23,라이프스타일,리빙·주방,택배배송,96880000,11630000,1323
2026-05-23,라이프스타일,유아동,택배배송,66290000,8620000,1263
2026-05-23,라이프스타일,반려동물,택배배송,39160000,5090000,916
2026-05-24,그로서리,신선식품,새벽배송,121590000,119160000,2959
2026-05-24,그로서리,신선식품,쓱배송,148320000,145350000,3422
2026-05-24,그로서리,가공식품,새벽배송,82520000,81280000,2108
2026-05-24,그로서리,가공식품,쓱배송,103160000,101610000,2872
2026-05-24,그로서리,생수·음료,새벽배송,48080000,47600000,1772
2026-05-24,그로서리,생수·음료,쓱배송,63250000,62620000,2138
2026-05-24,그로서리,델리·베이커리,새벽배송,23670000,23080000,960
2026-05-24,그로서리,델리·베이커리,쓱배송,28700000,27980000,1151
2026-05-24,브랜드패션,명품·부티크,택배배송,152220000,27400000,208
2026-05-24,브랜드패션,패션의류,택배배송,128480000,28270000,1327
2026-05-24,브랜드패션,뷰티,택배배송,111030000,22210000,1874
2026-05-24,브랜드패션,스포츠·아웃도어,택배배송,70430000,14790000,792
2026-05-24,라이프스타일,가전·디지털,택배배송,195520000,13690000,620
2026-05-24,라이프스타일,리빙·주방,택배배송,99360000,11920000,1402
2026-05-24,라이프스타일,유아동,택배배송,62900000,8180000,1111
2026-05-24,라이프스타일,반려동물,택배배송,40580000,5280000,920
2026-05-25,그로서리,신선식품,새벽배송,108820000,106640000,2418
2026-05-25,그로서리,신선식품,쓱배송,134040000,131360000,3421
2026-05-25,그로서리,가공식품,새벽배송,84670000,83400000,2082
2026-05-25,그로서리,가공식품,쓱배송,108810000,107180000,2859
2026-05-25,그로서리,생수·음료,새벽배송,49520000,49020000,1732
2026-05-25,그로서리,생수·음료,쓱배송,55290000,54740000,1871
2026-05-25,그로서리,델리·베이커리,새벽배송,23570000,22980000,1005
2026-05-25,그로서리,델리·베이커리,쓱배송,29750000,29010000,1176
2026-05-25,브랜드패션,명품·부티크,택배배송,146900000,26440000,190
2026-05-25,브랜드패션,패션의류,택배배송,111810000,24600000,1240
2026-05-25,브랜드패션,뷰티,택배배송,103340000,20670000,1777
2026-05-25,브랜드패션,스포츠·아웃도어,택배배송,58410000,12270000,662
2026-05-25,라이프스타일,가전·디지털,택배배송,194450000,13610000,617
2026-05-25,라이프스타일,리빙·주방,택배배송,83180000,9980000,1083
2026-05-25,라이프스타일,유아동,택배배송,53140000,6910000,954
2026-05-25,라이프스타일,반려동물,택배배송,36410000,4730000,735
2026-05-26,그로서리,신선식품,새벽배송,104390000,102300000,2261
2026-05-26,그로서리,신선식품,쓱배송,128900000,126320000,2796
2026-05-26,그로서리,가공식품,새벽배송,82140000,80910000,2348
2026-05-26,그로서리,가공식품,쓱배송,95760000,94320000,2701
2026-05-26,그로서리,생수·음료,새벽배송,42650000,42220000,1622
2026-05-26,그로서리,생수·음료,쓱배송,51610000,51090000,1807
2026-05-26,그로서리,델리·베이커리,새벽배송,23220000,22640000,967
2026-05-26,그로서리,델리·베이커리,쓱배송,26780000,26110000,1129
2026-05-26,브랜드패션,명품·부티크,택배배송,140060000,25210000,164
2026-05-26,브랜드패션,패션의류,택배배송,114410000,25170000,1273
2026-05-26,브랜드패션,뷰티,택배배송,93500000,18700000,1433
2026-05-26,브랜드패션,스포츠·아웃도어,택배배송,63280000,13290000,690
2026-05-26,라이프스타일,가전·디지털,택배배송,178960000,12530000,529
2026-05-26,라이프스타일,리빙·주방,택배배송,89660000,10760000,1197
2026-05-26,라이프스타일,유아동,택배배송,60170000,7820000,1229
2026-05-26,라이프스타일,반려동물,택배배송,34790000,4520000,720
2026-05-27,그로서리,신선식품,새벽배송,99230000,97250000,2464
2026-05-27,그로서리,신선식품,쓱배송,127870000,125310000,3153
2026-05-27,그로서리,가공식품,새벽배송,76920000,75770000,1922
2026-05-27,그로서리,가공식품,쓱배송,86610000,85310000,2245
2026-05-27,그로서리,생수·음료,새벽배송,43010000,42580000,1546
2026-05-27,그로서리,생수·음료,쓱배송,55090000,54540000,2146
2026-05-27,그로서리,델리·베이커리,새벽배송,20930000,20410000,949
2026-05-27,그로서리,델리·베이커리,쓱배송,27070000,26390000,1201
2026-05-27,브랜드패션,명품·부티크,택배배송,136490000,24570000,165
2026-05-27,브랜드패션,패션의류,택배배송,118320000,26030000,1212
2026-05-27,브랜드패션,뷰티,택배배송,103810000,20760000,1578
2026-05-27,브랜드패션,스포츠·아웃도어,택배배송,59770000,12550000,649
2026-05-27,라이프스타일,가전·디지털,택배배송,203410000,14240000,630
2026-05-27,라이프스타일,리빙·주방,택배배송,86910000,10430000,1122
2026-05-27,라이프스타일,유아동,택배배송,55640000,7230000,1093
2026-05-27,라이프스타일,반려동물,택배배송,37090000,4820000,857
2026-05-28,그로서리,신선식품,새벽배송,106290000,104160000,2515
2026-05-28,그로서리,신선식품,쓱배송,120980000,118560000,2929
2026-05-28,그로서리,가공식품,새벽배송,81530000,80310000,2322
2026-05-28,그로서리,가공식품,쓱배송,93870000,92460000,2442
2026-05-28,그로서리,생수·음료,새벽배송,45720000,45260000,1598
2026-05-28,그로서리,생수·음료,쓱배송,53310000,52780000,2183
2026-05-28,그로서리,델리·베이커리,새벽배송,21460000,20920000,919
2026-05-28,그로서리,델리·베이커리,쓱배송,26300000,25640000,1201
2026-05-28,브랜드패션,명품·부티크,택배배송,149710000,26950000,206
2026-05-28,브랜드패션,패션의류,택배배송,107680000,23690000,1030
2026-05-28,브랜드패션,뷰티,택배배송,102460000,20490000,1591
2026-05-28,브랜드패션,스포츠·아웃도어,택배배송,65470000,13750000,803
2026-05-28,라이프스타일,가전·디지털,택배배송,202420000,14170000,658
2026-05-28,라이프스타일,리빙·주방,택배배송,87530000,10500000,1128
2026-05-28,라이프스타일,유아동,택배배송,54400000,7070000,946
2026-05-28,라이프스타일,반려동물,택배배송,38200000,4970000,752
2026-05-29,그로서리,신선식품,새벽배송,112030000,109790000,2678
2026-05-29,그로서리,신선식품,쓱배송,127680000,125130000,3097
2026-05-29,그로서리,가공식품,새벽배송,81170000,79950000,2089
2026-05-29,그로서리,가공식품,쓱배송,92820000,91430000,2483
2026-05-29,그로서리,생수·음료,새벽배송,43680000,43240000,1584
2026-05-29,그로서리,생수·음료,쓱배송,56160000,55600000,1987
2026-05-29,그로서리,델리·베이커리,새벽배송,23330000,22750000,1051
2026-05-29,그로서리,델리·베이커리,쓱배송,26910000,26240000,1157
2026-05-29,브랜드패션,명품·부티크,택배배송,147690000,26580000,183
2026-05-29,브랜드패션,패션의류,택배배송,116720000,25680000,1240
2026-05-29,브랜드패션,뷰티,택배배송,99120000,19820000,1628
2026-05-29,브랜드패션,스포츠·아웃도어,택배배송,62460000,13120000,743
2026-05-29,라이프스타일,가전·디지털,택배배송,214380000,15010000,637
2026-05-29,라이프스타일,리빙·주방,택배배송,95790000,11490000,1226
2026-05-29,라이프스타일,유아동,택배배송,58670000,7630000,1143
2026-05-29,라이프스타일,반려동물,택배배송,36540000,4750000,813
2026-05-30,그로서리,신선식품,새벽배송,110480000,108270000,2595
2026-05-30,그로서리,신선식품,쓱배송,150970000,147950000,3462
2026-05-30,그로서리,가공식품,새벽배송,82430000,81190000,2059
2026-05-30,그로서리,가공식품,쓱배송,105700000,104110000,2531
2026-05-30,그로서리,생수·음료,새벽배송,45730000,45270000,1784
2026-05-30,그로서리,생수·음료,쓱배송,56060000,55500000,2041
2026-05-30,그로서리,델리·베이커리,새벽배송,24840000,24220000,1056
2026-05-30,그로서리,델리·베이커리,쓱배송,30160000,29410000,1278
2026-05-30,브랜드패션,명품·부티크,택배배송,159080000,28630000,191
2026-05-30,브랜드패션,패션의류,택배배송,125440000,27600000,1235
2026-05-30,브랜드패션,뷰티,택배배송,112720000,22540000,1655
2026-05-30,브랜드패션,스포츠·아웃도어,택배배송,72850000,15300000,787
2026-05-30,라이프스타일,가전·디지털,택배배송,228160000,15970000,625
2026-05-30,라이프스타일,리빙·주방,택배배송,94790000,11370000,1324
2026-05-30,라이프스타일,유아동,택배배송,63220000,8220000,1203
2026-05-30,라이프스타일,반려동물,택배배송,39740000,5170000,921
2026-05-31,그로서리,신선식품,새벽배송,113610000,111340000,2760
2026-05-31,그로서리,신선식품,쓱배송,148040000,145080000,3525
2026-05-31,그로서리,가공식품,새벽배송,89160000,87820000,2306
2026-05-31,그로서리,가공식품,쓱배송,111000000,109340000,2926
2026-05-31,그로서리,생수·음료,새벽배송,52260000,51740000,1776
2026-05-31,그로서리,생수·음료,쓱배송,57930000,57350000,2172
2026-05-31,그로서리,델리·베이커리,새벽배송,23160000,22580000,992
2026-05-31,그로서리,델리·베이커리,쓱배송,31930000,31130000,1281
2026-05-31,브랜드패션,명품·부티크,택배배송,162320000,29220000,227
2026-05-31,브랜드패션,패션의류,택배배송,128350000,28240000,1327
2026-05-31,브랜드패션,뷰티,택배배송,98430000,19690000,1459
2026-05-31,브랜드패션,스포츠·아웃도어,택배배송,69380000,14570000,748
2026-05-31,라이프스타일,가전·디지털,택배배송,207310000,14510000,642
2026-05-31,라이프스타일,리빙·주방,택배배송,88650000,10640000,1226
2026-05-31,라이프스타일,유아동,택배배송,61320000,7970000,1035
2026-05-31,라이프스타일,반려동물,택배배송,41440000,5390000,875
2026-06-01,그로서리,신선식품,새벽배송,114790000,112490000,3016
2026-06-01,그로서리,신선식품,쓱배송,139800000,137000000,3392
2026-06-01,그로서리,가공식품,새벽배송,79840000,78640000,2044
2026-06-01,그로서리,가공식품,쓱배송,103280000,101730000,2646
2026-06-01,그로서리,생수·음료,새벽배송,47910000,47430000,1622
2026-06-01,그로서리,생수·음료,쓱배송,60950000,60340000,2368
2026-06-01,그로서리,델리·베이커리,새벽배송,22690000,22120000,909
2026-06-01,그로서리,델리·베이커리,쓱배송,28130000,27430000,1231
2026-06-01,브랜드패션,명품·부티크,택배배송,131630000,23690000,169
2026-06-01,브랜드패션,패션의류,택배배송,99520000,21890000,1069
2026-06-01,브랜드패션,뷰티,택배배송,92210000,18440000,1577
2026-06-01,브랜드패션,스포츠·아웃도어,택배배송,60240000,12650000,645
2026-06-01,라이프스타일,가전·디지털,택배배송,149390000,10460000,417
2026-06-01,라이프스타일,리빙·주방,택배배송,89430000,10730000,1365
2026-06-01,라이프스타일,유아동,택배배송,54230000,7050000,948
2026-06-01,라이프스타일,반려동물,택배배송,38110000,4950000,827
2026-06-02,그로서리,신선식품,새벽배송,108160000,106000000,2525
2026-06-02,그로서리,신선식품,쓱배송,135400000,132690000,3350
2026-06-02,그로서리,가공식품,새벽배송,81790000,80560000,2235
2026-06-02,그로서리,가공식품,쓱배송,95500000,94070000,2662
2026-06-02,그로서리,생수·음료,새벽배송,46160000,45700000,1791
2026-06-02,그로서리,생수·음료,쓱배송,54480000,53940000,2071
2026-06-02,그로서리,델리·베이커리,새벽배송,22660000,22090000,988
2026-06-02,그로서리,델리·베이커리,쓱배송,28150000,27450000,1210
2026-06-02,브랜드패션,명품·부티크,택배배송,130460000,23480000,166
2026-06-02,브랜드패션,패션의류,택배배송,103350000,22740000,1078
2026-06-02,브랜드패션,뷰티,택배배송,100110000,20020000,1578
2026-06-02,브랜드패션,스포츠·아웃도어,택배배송,57970000,12170000,606
2026-06-02,라이프스타일,가전·디지털,택배배송,144340000,10100000,423
2026-06-02,라이프스타일,리빙·주방,택배배송,82120000,9850000,1088
2026-06-02,라이프스타일,유아동,택배배송,58450000,7600000,1029
2026-06-02,라이프스타일,반려동물,택배배송,33330000,4330000,706
2026-06-03,그로서리,신선식품,새벽배송,101190000,99170000,2263
2026-06-03,그로서리,신선식품,쓱배송,124980000,122480000,3220
2026-06-03,그로서리,가공식품,새벽배송,77930000,76760000,2040
2026-06-03,그로서리,가공식품,쓱배송,95120000,93690000,2467
2026-06-03,그로서리,생수·음료,새벽배송,46120000,45660000,1629
2026-06-03,그로서리,생수·음료,쓱배송,50430000,49930000,1977
2026-06-03,그로서리,델리·베이커리,새벽배송,20780000,20260000,795
2026-06-03,그로서리,델리·베이커리,쓱배송,25820000,25170000,1023
2026-06-03,브랜드패션,명품·부티크,택배배송,131370000,23650000,169
2026-06-03,브랜드패션,패션의류,택배배송,101370000,22300000,996
2026-06-03,브랜드패션,뷰티,택배배송,91400000,18280000,1482
2026-06-03,브랜드패션,스포츠·아웃도어,택배배송,59260000,12440000,631
2026-06-03,라이프스타일,가전·디지털,택배배송,150990000,10570000,451
2026-06-03,라이프스타일,리빙·주방,택배배송,89340000,10720000,1144
2026-06-03,라이프스타일,유아동,택배배송,58910000,7660000,1066
2026-06-03,라이프스타일,반려동물,택배배송,34190000,4440000,667
2026-06-04,그로서리,신선식품,새벽배송,109170000,106990000,2460
2026-06-04,그로서리,신선식품,쓱배송,129400000,126810000,3313
2026-06-04,그로서리,가공식품,새벽배송,73810000,72700000,1912
2026-06-04,그로서리,가공식품,쓱배송,93510000,92110000,2481
2026-06-04,그로서리,생수·음료,새벽배송,43300000,42870000,1535
2026-06-04,그로서리,생수·음료,쓱배송,55720000,55160000,2089
2026-06-04,그로서리,델리·베이커리,새벽배송,22710000,22140000,880
2026-06-04,그로서리,델리·베이커리,쓱배송,27130000,26450000,1146
2026-06-04,브랜드패션,명품·부티크,택배배송,132680000,23880000,168
2026-06-04,브랜드패션,패션의류,택배배송,104520000,22990000,1068
2026-06-04,브랜드패션,뷰티,택배배송,97120000,19420000,1479
2026-06-04,브랜드패션,스포츠·아웃도어,택배배송,60970000,12800000,661
2026-06-04,라이프스타일,가전·디지털,택배배송,148620000,10400000,419
2026-06-04,라이프스타일,리빙·주방,택배배송,86510000,10380000,1281
2026-06-04,라이프스타일,유아동,택배배송,56830000,7390000,1131
2026-06-04,라이프스타일,반려동물,택배배송,35560000,4620000,699
2026-06-05,그로서리,신선식품,새벽배송,115980000,113660000,2908
2026-06-05,그로서리,신선식품,쓱배송,126940000,124400000,3017
2026-06-05,그로서리,가공식품,새벽배송,86060000,84770000,2129
2026-06-05,그로서리,가공식품,쓱배송,102710000,101170000,2547
2026-06-05,그로서리,생수·음료,새벽배송,44360000,43920000,1790
2026-06-05,그로서리,생수·음료,쓱배송,56890000,56320000,1989
2026-06-05,그로서리,델리·베이커리,새벽배송,23420000,22830000,907
2026-06-05,그로서리,델리·베이커리,쓱배송,26040000,25390000,1164
2026-06-05,브랜드패션,명품·부티크,택배배송,129370000,23290000,158
2026-06-05,브랜드패션,패션의류,택배배송,117850000,25930000,1300
2026-06-05,브랜드패션,뷰티,택배배송,101810000,20360000,1528
2026-06-05,브랜드패션,스포츠·아웃도어,택배배송,66910000,14050000,772
2026-06-05,라이프스타일,가전·디지털,택배배송,154350000,10800000,440
2026-06-05,라이프스타일,리빙·주방,택배배송,88330000,10600000,1292
2026-06-05,라이프스타일,유아동,택배배송,57580000,7490000,1057
2026-06-05,라이프스타일,반려동물,택배배송,39390000,5120000,853
2026-06-06,그로서리,신선식품,새벽배송,122550000,120100000,2764
2026-06-06,그로서리,신선식품,쓱배송,145440000,142530000,3169
2026-06-06,그로서리,가공식품,새벽배송,92000000,90620000,2533
2026-06-06,그로서리,가공식품,쓱배송,110750000,109090000,2858
2026-06-06,그로서리,생수·음료,새벽배송,50340000,49840000,1714
2026-06-06,그로서리,생수·음료,쓱배송,62390000,61770000,2371
2026-06-06,그로서리,델리·베이커리,새벽배송,22840000,22270000,974
2026-06-06,그로서리,델리·베이커리,쓱배송,28610000,27890000,1298
2026-06-06,브랜드패션,명품·부티크,택배배송,134570000,24220000,189
2026-06-06,브랜드패션,패션의류,택배배송,116070000,25540000,1107
2026-06-06,브랜드패션,뷰티,택배배송,113330000,22670000,1969
2026-06-06,브랜드패션,스포츠·아웃도어,택배배송,65600000,13780000,793
2026-06-06,라이프스타일,가전·디지털,택배배송,176520000,12360000,472
2026-06-06,라이프스타일,리빙·주방,택배배송,91130000,10940000,1197
2026-06-06,라이프스타일,유아동,택배배송,58870000,7650000,1121
2026-06-06,라이프스타일,반려동물,택배배송,37900000,4930000,766
2026-06-07,그로서리,신선식품,새벽배송,128720000,126150000,2804
2026-06-07,그로서리,신선식품,쓱배송,145260000,142350000,3640
2026-06-07,그로서리,가공식품,새벽배송,88300000,86980000,2155
2026-06-07,그로서리,가공식품,쓱배송,110090000,108440000,2877
2026-06-07,그로서리,생수·음료,새벽배송,50430000,49930000,1802
2026-06-07,그로서리,생수·음료,쓱배송,63920000,63280000,2589
2026-06-07,그로서리,델리·베이커리,새벽배송,25920000,25270000,1081
2026-06-07,그로서리,델리·베이커리,쓱배송,29070000,28340000,1283
2026-06-07,브랜드패션,명품·부티크,택배배송,137510000,24750000,162
2026-06-07,브랜드패션,패션의류,택배배송,114990000,25300000,1143
2026-06-07,브랜드패션,뷰티,택배배송,106710000,21340000,1648
2026-06-07,브랜드패션,스포츠·아웃도어,택배배송,69640000,14620000,850
2026-06-07,라이프스타일,가전·디지털,택배배송,165030000,11550000,451
2026-06-07,라이프스타일,리빙·주방,택배배송,91440000,10970000,1344
2026-06-07,라이프스타일,유아동,택배배송,60960000,7920000,1139
2026-06-07,라이프스타일,반려동물,택배배송,36580000,4760000,794
2026-06-08,그로서리,신선식품,새벽배송,120540000,118130000,2909
2026-06-08,그로서리,신선식품,쓱배송,151000000,147980000,3500
2026-06-08,그로서리,가공식품,새벽배송,83620000,82370000,2085
2026-06-08,그로서리,가공식품,쓱배송,100010000,98510000,2622
2026-06-08,그로서리,생수·음료,새벽배송,50100000,49600000,1858
2026-06-08,그로서리,생수·음료,쓱배송,62430000,61810000,2273
2026-06-08,그로서리,델리·베이커리,새벽배송,25380000,24750000,1061
2026-06-08,그로서리,델리·베이커리,쓱배송,29730000,28990000,1275
2026-06-08,브랜드패션,명품·부티크,택배배송,131790000,23720000,172
2026-06-08,브랜드패션,패션의류,택배배송,107560000,23660000,1109
2026-06-08,브랜드패션,뷰티,택배배송,96800000,19360000,1610
2026-06-08,브랜드패션,스포츠·아웃도어,택배배송,64140000,13470000,777
2026-06-08,라이프스타일,가전·디지털,택배배송,146140000,10230000,446
2026-06-08,라이프스타일,리빙·주방,택배배송,88890000,10670000,1291
2026-06-08,라이프스타일,유아동,택배배송,55320000,7190000,1012
2026-06-08,라이프스타일,반려동물,택배배송,33660000,4380000,772
2026-06-09,그로서리,신선식품,새벽배송,115480000,113170000,2941
2026-06-09,그로서리,신선식품,쓱배송,141780000,138940000,3691
2026-06-09,그로서리,가공식품,새벽배송,80160000,78960000,2340
2026-06-09,그로서리,가공식품,쓱배송,102020000,100490000,2901
2026-06-09,그로서리,생수·음료,새벽배송,44480000,44040000,1517
2026-06-09,그로서리,생수·음료,쓱배송,56160000,55600000,1949
2026-06-09,그로서리,델리·베이커리,새벽배송,22870000,22300000,933
2026-06-09,그로서리,델리·베이커리,쓱배송,25360000,24730000,1077
2026-06-09,브랜드패션,명품·부티크,택배배송,118290000,21290000,142
2026-06-09,브랜드패션,패션의류,택배배송,104100000,22900000,1150
2026-06-09,브랜드패션,뷰티,택배배송,93410000,18680000,1527
2026-06-09,브랜드패션,스포츠·아웃도어,택배배송,62730000,13170000,682
2026-06-09,라이프스타일,가전·디지털,택배배송,140400000,9830000,414
2026-06-09,라이프스타일,리빙·주방,택배배송,83780000,10050000,1260
2026-06-09,라이프스타일,유아동,택배배송,56720000,7370000,1094
2026-06-09,라이프스타일,반려동물,택배배송,35490000,4610000,687
2026-06-10,그로서리,신선식품,새벽배송,100670000,98660000,2480
2026-06-10,그로서리,신선식품,쓱배송,136260000,133530000,3150
2026-06-10,그로서리,가공식품,새벽배송,79840000,78640000,1961
2026-06-10,그로서리,가공식품,쓱배송,89030000,87690000,2322
2026-06-10,그로서리,생수·음료,새벽배송,43390000,42960000,1655
2026-06-10,그로서리,생수·음료,쓱배송,54580000,54030000,2205
2026-06-10,그로서리,델리·베이커리,새벽배송,21650000,21110000,873
2026-06-10,그로서리,델리·베이커리,쓱배송,27180000,26500000,1230
2026-06-10,브랜드패션,명품·부티크,택배배송,133130000,23960000,189
2026-06-10,브랜드패션,패션의류,택배배송,100220000,22050000,977
2026-06-10,브랜드패션,뷰티,택배배송,98090000,19620000,1450
2026-06-10,브랜드패션,스포츠·아웃도어,택배배송,60980000,12810000,650
2026-06-10,라이프스타일,가전·디지털,택배배송,157870000,11050000,448
2026-06-10,라이프스타일,리빙·주방,택배배송,85800000,10300000,1275
2026-06-10,라이프스타일,유아동,택배배송,54540000,7090000,957
2026-06-10,라이프스타일,반려동물,택배배송,33720000,4380000,704
2026-06-11,그로서리,신선식품,새벽배송,106980000,104840000,2825
2026-06-11,그로서리,신선식품,쓱배송,129590000,127000000,3088
2026-06-11,그로서리,가공식품,새벽배송,80600000,79390000,1952
2026-06-11,그로서리,가공식품,쓱배송,89510000,88170000,2408
2026-06-11,그로서리,생수·음료,새벽배송,46140000,45680000,1788
2026-06-11,그로서리,생수·음료,쓱배송,52100000,51580000,1901
2026-06-11,그로서리,델리·베이커리,새벽배송,20410000,19900000,852
2026-06-11,그로서리,델리·베이커리,쓱배송,26060000,25410000,1165
2026-06-11,브랜드패션,명품·부티크,택배배송,128870000,23200000,154
2026-06-11,브랜드패션,패션의류,택배배송,112010000,24640000,1260
2026-06-11,브랜드패션,뷰티,택배배송,96390000,19280000,1553
2026-06-11,브랜드패션,스포츠·아웃도어,택배배송,63310000,13300000,704
2026-06-11,라이프스타일,가전·디지털,택배배송,153880000,10770000,454
2026-06-11,라이프스타일,리빙·주방,택배배송,82870000,9940000,1234
2026-06-11,라이프스타일,유아동,택배배송,56390000,7330000,1075
2026-06-11,라이프스타일,반려동물,택배배송,34210000,4450000,664
2026-06-12,그로서리,신선식품,새벽배송,108120000,105960000,2524
2026-06-12,그로서리,신선식품,쓱배송,129430000,126840000,3360
2026-06-12,그로서리,가공식품,새벽배송,85120000,83840000,2053
2026-06-12,그로서리,가공식품,쓱배송,96300000,94860000,2538
2026-06-12,그로서리,생수·음료,새벽배송,43120000,42690000,1769
2026-06-12,그로서리,생수·음료,쓱배송,57130000,56560000,2240
2026-06-12,그로서리,델리·베이커리,새벽배송,21800000,21260000,948
2026-06-12,그로서리,델리·베이커리,쓱배송,25840000,25190000,1019
2026-06-12,브랜드패션,명품·부티크,택배배송,126970000,22850000,151
2026-06-12,브랜드패션,패션의류,택배배송,106690000,23470000,1057
2026-06-12,브랜드패션,뷰티,택배배송,107090000,21420000,1622
2026-06-12,브랜드패션,스포츠·아웃도어,택배배송,62100000,13040000,642
2026-06-12,라이프스타일,가전·디지털,택배배송,168560000,11800000,461
2026-06-12,라이프스타일,리빙·주방,택배배송,91580000,10990000,1259
2026-06-12,라이프스타일,유아동,택배배송,59420000,7720000,1067
2026-06-12,라이프스타일,반려동물,택배배송,39550000,5140000,799
2026-06-13,그로서리,신선식품,새벽배송,121910000,119470000,2680
2026-06-13,그로서리,신선식품,쓱배송,147460000,144510000,3568
2026-06-13,그로서리,가공식품,새벽배송,82690000,81450000,2025
2026-06-13,그로서리,가공식품,쓱배송,103870000,102310000,2825
2026-06-13,그로서리,생수·음료,새벽배송,49510000,49010000,2035
2026-06-13,그로서리,생수·음료,쓱배송,60260000,59660000,2202
2026-06-13,그로서리,델리·베이커리,새벽배송,25700000,25060000,989
2026-06-13,그로서리,델리·베이커리,쓱배송,31410000,30620000,1198
2026-06-13,브랜드패션,명품·부티크,택배배송,146590000,26390000,175
2026-06-13,브랜드패션,패션의류,택배배송,123040000,27070000,1172
2026-06-13,브랜드패션,뷰티,택배배송,107840000,21570000,1841
2026-06-13,브랜드패션,스포츠·아웃도어,택배배송,66130000,13890000,757
2026-06-13,라이프스타일,가전·디지털,택배배송,161430000,11300000,458
2026-06-13,라이프스타일,리빙·주방,택배배송,95600000,11470000,1346
2026-06-13,라이프스타일,유아동,택배배송,64410000,8370000,1154
2026-06-13,라이프스타일,반려동물,택배배송,39720000,5160000,905
2026-06-14,그로서리,신선식품,새벽배송,129020000,126440000,3242
2026-06-14,그로서리,신선식품,쓱배송,156920000,153780000,3532
2026-06-14,그로서리,가공식품,새벽배송,87400000,86090000,2174
2026-06-14,그로서리,가공식품,쓱배송,111360000,109690000,2893
2026-06-14,그로서리,생수·음료,새벽배송,46750000,46280000,1759
2026-06-14,그로서리,생수·음료,쓱배송,61450000,60840000,2105
2026-06-14,그로서리,델리·베이커리,새벽배송,23210000,22630000,952
2026-06-14,그로서리,델리·베이커리,쓱배송,30980000,30210000,1421
2026-06-14,브랜드패션,명품·부티크,택배배송,142470000,25640000,181
2026-06-14,브랜드패션,패션의류,택배배송,109650000,24120000,1236
2026-06-14,브랜드패션,뷰티,택배배송,98910000,19780000,1623
2026-06-14,브랜드패션,스포츠·아웃도어,택배배송,63000000,13230000,674
2026-06-14,라이프스타일,가전·디지털,택배배송,158800000,11120000,440
2026-06-14,라이프스타일,리빙·주방,택배배송,94030000,11280000,1307
2026-06-14,라이프스타일,유아동,택배배송,58340000,7580000,1142
2026-06-14,라이프스타일,반려동물,택배배송,38480000,5000000,850
2026-06-15,그로서리,신선식품,새벽배송,111850000,109610000,2701
2026-06-15,그로서리,신선식품,쓱배송,148450000,145480000,3864
2026-06-15,그로서리,가공식품,새벽배송,88440000,87110000,2297
2026-06-15,그로서리,가공식품,쓱배송,99560000,98070000,2668
2026-06-15,그로서리,생수·음료,새벽배송,47800000,47320000,1831
2026-06-15,그로서리,생수·음료,쓱배송,59040000,58450000,2132
2026-06-15,그로서리,델리·베이커리,새벽배송,22780000,22210000,939
2026-06-15,그로서리,델리·베이커리,쓱배송,31090000,30310000,1303
2026-06-15,브랜드패션,명품·부티크,택배배송,133280000,23990000,162
2026-06-15,브랜드패션,패션의류,택배배송,99530000,21900000,1051
2026-06-15,브랜드패션,뷰티,택배배송,99620000,19920000,1612
2026-06-15,브랜드패션,스포츠·아웃도어,택배배송,57260000,12020000,709
2026-06-15,라이프스타일,가전·디지털,택배배송,197470000,13820000,614
2026-06-15,라이프스타일,리빙·주방,택배배송,89230000,10710000,1222
